age,income
49.213683278542824,79010.49937099947
44.56141009254513,55078.6571060864
36.084377625217705,50272.42009839847
29.160019578485375,64939.25976660286
42.34258847341318,61936.67679455129
39.356156777133144,56841.89511210905
44.272893556271775,77534.97405422087
41.7246836564833,82195.49375426919
45.78561661012949,66591.32395325325
30.254694926706435,91595.54145899472
48.410461843216396,44449.59594559691
37.436476125985514,61514.12973296508
55.8375565517276,52097.19822914951
28.745959382722233,31402.340892684922
52.512445271019445,63511.747654831415
37.43952567793395,62808.544849100894
29.116103564578406,92242.09537835835
30.757918826267648,76354.610321986
32.360596379695664,46564.637162074316
39.65682627473878,98373.66619401539
40.6237877827479,86978.60651945636
29.877739961401925,75477.75866243508
35.261324995842365,60923.28622070303
56.494249514396266,47730.09373897736
52.42992306698697,58300.27803072105
39.775971962805514,84597.47515467534
35.872434086048365,98922.55350682297
36.676307001838964,92778.3835088994
41.51247613275808,56200.710407847066
25.476632861055627,44846.8862007978
32.97770993325122,67535.95244440167
19.147876075999623,33168.091419868666
39.412386601531736,70817.01885532607
41.842520209086864,62343.15344662396
30.764772669466133,56611.34296637164
50.92507028024232,36295.34478919768
23.487496502577056,74244.8019182549
21.149126173943763,55411.384886085594
37.699627821887724,43941.49695721481
45.761563365599116,13299.280160930313
52.00249137628711,64504.73170908855
31.002934223884388,96900.5287400554
46.071072167626696,94902.66586186166
35.12261699889307,56772.267381447105
33.808252460579965,54160.18291348795
44.15986738736939,73437.93660935044
41.89276420845151,47029.06209461075
20.051356861554353,70432.2541967504
49.97009542731378,78789.44501092442
49.024895270645025,87084.79802991754
29.369485525206613,63197.22662336085
39.378874627686606,61333.87249681461
40.34149582557084,49196.3134383819
38.05460290507429,50116.15362728252
30.107009492314884,60923.37994577252
28.918090994207095,71612.57912269121
35.24957010428383,81444.5232721985
46.99274438874178,50542.7788877538
40.82728151502544,91868.3942412714
31.86797954555616,60119.77518123376
43.06264736435378,64615.38870172815
7.584282317825259,51550.18977533918
46.75790386364662,21363.67531508705
18.450804967974623,80912.8171344989
31.948078774249304,78263.1901476638
24.52723503266379,59936.10397187216
22.812121537935123,66205.8329100477
46.87610251630949,74286.90591867379
30.916528227143466,36874.174576042235
38.895738040961014,55477.05180776669
35.040178326984,79296.7642331929
40.17500010678659,42422.790382953506
36.2528545323905,70284.04277899933
22.926676202952017,40581.527516778704
45.26341483058197,73395.73968380348
30.66118548501914,64358.4533186453
20.24549739313444,35927.627313700825
31.304471422534057,85965.30838022908
50.20744594821625,51777.35161763511
43.83217307271223,50415.45613374114
32.08320908280298,68610.24555015698
32.0772744976794,85675.47228971687
32.34797649806965,46715.20725838885
55.852130238896244,66110.23729726349
39.242967431869225,72718.69700595031
39.71440814247248,77475.90093073659
45.59677784951205,68175.94799499006
37.840133758459835,58393.4988965002
32.96138697095711,50103.376028323044
33.57577147896721,66550.58989483475
34.79830765774217,45701.497784259074
35.135222082203555,12415.691297097066
42.6307695276424,72858.07647483802
36.00906968091154,81270.82713955152
42.679872756712676,22467.216160246906
34.708977514935896,46824.84731522112
36.27062486509769,76144.77669809356
15.917633291585343,102034.91845481057
44.48001121208432,65374.286738157345
38.89558706380033,51895.94705787558
45.280499076624594,61707.86406011288
7.116697293701844,89747.77554466733
55.96607210685113,53372.64477575837
34.132021644079295,50614.54388029544
46.36019160402766,56310.61660072341
25.308921914169797,47840.08505134318
41.50518426961318,67208.06568790632
25.17652748089817,94244.2122524521
29.38706418518111,70815.42691608853
54.25750726789451,60457.63696172682
33.631312472519205,59747.39715952021
37.63084215716128,36862.565443460175
44.02666376074979,80895.97598864886
40.357682502131524,63598.930453769564
36.97410527040705,61751.36155536874
39.07661782416901,122475.93622120749
59.0534727353351,70377.55235058235
34.93533578907086,51467.76109828668
37.47077065780668,57325.56326830022
45.7964130808746,85672.0227655416
46.33415414298824,67038.86738967976
47.13289699449173,39110.9963902874
41.75955617588601,81546.12082235367
24.29855185524126,52973.40646029811
51.50762901655074,98719.35997191582
24.265815148416856,84440.86518286366
38.46582755934253,56948.20587814248
28.10809666981029,88058.29451123203
34.87144420338867,66221.39918949326
38.721871620974106,80349.92615219994
38.64930071141268,73725.19071130054
39.63482339150579,49765.58021016428
51.314370436774745,53416.103018285685
39.944636154837,83539.2947164609
33.10726497415164,58974.044022082264
44.948054249225905,57734.327661644056
47.15681079146148,47807.79357171165
23.469443411657473,72624.7831806823
41.35452068452861,102125.4485463766
42.371492874646805,45784.40754342309
32.58387766707208,65435.95022010965
48.981926770453875,90419.96999747772
34.02945524708124,63566.45495757713
36.730649244021116,73142.69233249521
33.80389612201808,45876.91649335617
35.65267466629838,72709.52774973768
24.75650414842702,61631.40322991812
21.387501350575914,82743.13992223753
51.12614961960473,86372.94892816553
27.199778786480387,111612.14555633505
25.78435497532819,75433.39711784436
14.396776886683593,70864.333698479
29.23817487264288,68498.91742839204
22.533720024606517,58643.00672940761
51.59174856933642,71092.70918231044
45.396207475557816,59682.77461749747
28.756126617258307,68032.29757285306
57.57387089237423,88716.75564094327
45.121301772517626,46882.23382496646
32.3166524416155,85517.81410032281
11.00582399423898,88708.07121211757
57.95123721138927,62874.76651416058
21.882189825716758,26806.611817845296
19.37509227982246,54059.20423230022
45.521190233694476,88345.90183809996
59.40957358212488,64588.374878620125
49.06587362140308,47012.5598186916
41.026309376513126,55914.051417892086
41.328592548319804,80131.16047708195
43.863472476047015,74841.20422762482
42.9375001799103,60699.222214945505
38.255675954899885,58397.160587335624
36.521170818728386,57948.35331721121
34.88658734658468,48396.61667902695
28.111147029106572,94076.76241044996
32.74938424670562,59198.23155419588
18.90902322088522,86908.85337485894
34.536271657411454,92383.68893460413
25.81180714992101,82969.59616666328
24.684824691285442,57230.83437107513
37.26296268130409,72267.14162605898
49.14162240617708,64564.47908496351
44.49950273882267,48733.366506857696
20.109094084492867,70838.46707098886
25.80164426161069,43777.28375912356
44.719557642284514,86378.22899230814
25.871623543324567,56636.88864862893
33.298595130029156,68620.8738057111
40.89051057044061,70099.18168783055
26.01022434233637,60339.71047332661
36.53267996023041,75560.48842655495
22.426550149801596,56451.73418079456
29.606597089278104,80683.3513542304
38.633862954596864,40772.36575555852
19.88866141138964,67274.83243183541
39.81665243201191,99900.72198304912
35.307549570518525,46994.036157099654
40.914401553288045,52800.59053055267
37.694358513833684,74250.34129386047
48.86857621374367,68232.47207491276
36.727200125949494,71311.34178692407
31.29182569697252,73805.36834265794
36.69851552971638,76424.98643411187
40.824320684556604,84974.59715521202
35.9788286891919,72376.73582471322
35.89779857379805,60657.36221686623
28.620481459493796,77106.32662164916
29.00357100800071,99197.87482811388
21.754468336363004,62612.59256511368
52.64585208323201,47458.47251592846
23.310140293165404,84927.45204716551
28.709529061600108,62833.13904883523
28.459608797421865,25891.948171747346
44.27025889405552,80253.59018870759
32.609493152738125,55364.09265282939
47.72787231220259,63370.400918525105
28.89979188241009,70975.64595024227
38.23414278979326,68428.9942360232
27.31359887805438,77770.13270850272
56.52246145217921,57161.24532974282
23.86153549351077,74235.90436716948
38.53624296022487,60328.15980348949
41.71101343313457,78298.58865597505
39.555231155024686,76076.61471223496
33.68418094299846,48162.10336319728
34.227757142612425,84547.67809115058
35.92935242539527,55352.65798794714
34.059380384040814,79545.04036906062
44.946015344590116,71611.17164122414
57.163125415595246,98087.3061823122
30.03658050692323,60977.61231730666
22.075930800125036,58712.297669872445
34.634835926157706,64650.44709402081
60.781151509012325,59542.76390898304
27.623989233896637,79398.95423495691
51.563344693351866,35906.40904814142
51.94146797794912,46033.716455365626
30.074835231261652,45779.547411574524
41.076034176015696,82105.53665552437
51.45828690665967,95791.04070647465
31.784548138322627,63119.91406632552
33.50491247099686,61961.20898257981
29.799527043303293,66260.93893603726
25.555384039209905,85913.80944694743
29.137080058353128,48307.64358456967
23.505385385729888,69290.64168922613
35.83401798894042,82553.55733608373
27.95426233562531,74019.69505891722
37.79110193554933,68412.46909877738
20.25222266720445,83018.82966620853
38.74262627570168,16341.818726013727
43.66858382376746,77201.75575155634
15.961390702799736,53226.63770370637
39.16575438450621,32048.607856583774
47.531156126238265,74201.64679144966
23.645518016826188,89725.85381293323
51.8912093910095,62525.92673670155
39.606386291787246,82151.7418496529
28.590883813567594,94021.00864379562
34.95346303895448,88668.46016451286
40.97160374271288,94519.36152868507
36.244852835841634,78358.29483929406
40.77980872597442,66357.80550022867
26.47739878782221,36164.615385850964
37.15973607555357,60570.875213660926
21.645597930331192,49821.56128430855
34.409984598782735,104076.96891496066
26.64170511364506,61834.05537621794
28.291806562620287,67217.68652212074
47.61371311706229,74926.73676872841
46.19483918182384,65784.84403470416
41.469553584890335,95510.91872775355
24.795334906208723,53792.311488779866
32.39919719299094,68502.93419427038
47.388357459796,51635.52945743513
36.888825753671064,41239.59479802729
58.2294294918206,53988.15636370486
39.35451482606484,64333.33765312858
37.38208134160231,57272.55995868932
32.47065865081549,52536.42236227059
36.80870086686637,39686.28565390699
34.005795603470666,63504.09969268349
42.43946503154819,37915.03326744196
44.87568270458692,78681.00734641285
27.797303287022096,66483.91555282105
22.453917055133772,38764.07300963125
17.505187343587693,59434.23661310246
40.47831500374293,51461.18469936951
24.68700725949604,70745.14118754525
14.401672189065668,89128.10802841661
39.308070324403445,31246.895546376596
59.93139527084135,67070.46942465351
35.44050506690905,62117.60967980047
43.717209589626094,77084.12137610838
36.30192771376614,68837.5393082784
34.530881398726805,51464.552028701255
44.506949533280135,59257.02915800087
32.655309466951216,50671.5345775372
38.12044467790465,84368.12849477478
38.65263850072093,65383.60967609496
28.95271355429812,99221.43234355413
45.22201502545792,63908.105351336824
33.78539438438499,52248.67819561167
28.09369743697012,37753.14093296911
40.75779646698996,32543.48582739299
26.695013778447834,36485.55302590119
35.776175342217456,69808.2797182067
35.4106338328868,74157.05041813881
46.14177654514947,36538.5673634216
40.15204268222354,81110.68965337008
35.25473580429759,56304.90106969809
43.514109732162815,67642.27421573989
49.124033980369674,94019.97130859764
40.96654100224825,81143.10768557957
35.60145567446513,60166.448337695016
22.644004922968435,48958.539942524825
25.061886101861347,26267.322776072513
32.50879789732426,52055.24025363644
29.526780418839024,61199.6557011015
33.66768123074263,47230.768511278686
36.05516926399165,62637.374592338514
40.690988992695964,66383.33389325783
34.809111975020905,60952.592327454586
40.26771610949678,53299.95354517773
36.13184926513918,68035.7840954011
16.14042764973206,72954.93169224936
26.294513140576207,45372.81660602878
34.087941953928166,90396.78283543285
23.644991520157145,63225.413618883285
41.379301553962804,65339.29321300726
50.50135815696824,77747.85961861804
47.4438661466337,69197.89036274303
33.40825986488396,82156.45941043842
50.10911614112953,70168.23497363283
36.95694108058069,53976.127256472115
32.196557483043215,71507.06345370982
29.48865389729879,44412.92826822809
32.535797072416344,66954.07470397741
31.69586717829596,64401.860168399704
37.17007897927978,61253.896569094286
37.07362501428867,62686.324794099244
35.52985099750346,31126.7171810425
39.781994063514226,55122.95166066269
47.16833349290614,66671.20822054007
44.80563052732497,67877.41505595321
20.947999909190944,46501.84746333276
10.471572877960842,87782.7411355646
44.65633513014488,49408.852732138985
22.104588755528873,82450.22960948126
33.2972990614517,72689.49851369033
24.032892344618276,53367.908422811546
17.840591711715806,96955.59606697122
40.806334736406924,43514.53702838336
42.93972057096594,81544.77512498002
29.85019807287815,83010.4817247736
10.107785536979883,52928.836236620395
30.146804407125668,90064.37540115791
39.339679252944954,60499.16273721885
21.006666626013537,70196.48532703743
37.29692721383572,69685.79309788198
35.34996347810464,62582.44265353014
41.177056696090666,79594.54891687608
36.671887610458704,79282.79696993984
25.963924379360755,33526.42448171275
47.226400716312014,88478.12437180674
33.9464101843357,35075.14421535786
35.23241551280267,83585.83167814983
26.353974001082676,85280.69246289649
31.155833938323198,45362.60425612643
26.82893340253637,57605.34281681747
33.80512861275045,45097.31596725316
52.27474310539497,61131.42145480277
22.055368799272706,59455.38288465666
19.687098300807936,79033.88958084812
49.917469209437364,88585.55743015296
33.44862796391171,90122.30859421921
28.943087161132816,54880.97552159056
45.69106593648155,61234.0062725985
29.56496771057873,34698.11254002289
53.394895192759975,50494.338803068604
42.14367353912483,82367.32939575423
30.71846820017211,94080.49082386817
56.64162049000194,42781.7203061614
29.563993754567285,54335.64333524791
42.77253464569121,64524.69637473932
38.43306728798362,70042.90085875292
48.257064636108225,50427.13664141037
50.80280972792316,72633.09880035362
35.81364066084451,56470.89175272351
28.1165048706074,64739.859124190974
40.00772700080334,74833.1164640666
